Product Title,SEO Title (<=60),Meta Description (<=160),Short Description,Long Description,Keywords,Category (Suggested),Target Gender,Brand,Image Folder,Main Image File,Price,Main Image Source
Funko POP! Star Wars : Darth Vader - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display,Funko POP! Star Wars : Darth Vader - Collectable Vinyl…,Shop Funko POP! Star Wars : Darth Vader - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for…,Funko Funko POP! Star Wars : Darth Vader - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display | Toys & Games essential | Priced at £14.23,Experience Funko POP! Star Wars : Darth Vader - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display from Funko—a trusted toys & games favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B004JZFCEG,"funko, pop, star, wars, darth, vader, collectable, vinyl, figure, gift, idea, official, merchandise, toys, kids",Toys & Games,Unisex,Funko,images/funko-pop-star-wars-darth-vader,1.webp,£14.23,https://m.media-amazon.com/images/I/71sFXqNO8PL.jpg
"got2b POWDERful Volumising Styling Powder 10 g, Natural Hold, Powder Hair Styling, Volumising Styling Hair Powder, Instant Volume from the Roots, Vegan Formula","got2b POWDERful Volumising Styling Powder 10 g, Natural…","Shop got2b POWDERful Volumising Styling Powder 10 g, Natural Hold, Powder Hair Styling, Volumising Styling Hair Powder, Instant Volume from the Roots, Vegan…","Got2B got2b POWDERful Volumising Styling Powder 10 g, Natural Hold, Powder Hair Styling, Volumising Styling Hair Powder, Instant Volume from the Roots, Vegan Formula | Beauty essential | Priced at £4.50","Experience got2b POWDERful Volumising Styling Powder 10 g, Natural Hold, Powder Hair Styling, Volumising Styling Hair Powder, Instant Volume from the Roots, Vegan Formula from Got2B—a trusted beauty favourite. Customers rate it 4.4 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B004S9WHUU","got2b, powderful, volumising, styling, powder, natural, hold, hair, instant, volume, roots, vegan, formula, beauty",Beauty,Unisex,Got2B,images/got2b-powderful-volumising-styling-powder-10,1.webp,£4.50,https://m.media-amazon.com/images/I/61Kh-q8dARL.jpg
"Bed Head by TIGI 750ml Recovery Shampoo - XXL Salon Professional Deep Moisturising Shampoo for Dry Damaged Hair, Cleansing Wash to Repair and Hydrate, Sulphate Free Hair Care for Men and Women",Bed Head by TIGI 750ml Recovery Shampoo - XXL Salon…,"Shop Bed Head by TIGI 750ml Recovery Shampoo - XXL Salon Professional Deep Moisturising Shampoo for Dry Damaged Hair, Cleansing Wash to Repair and Hydrate…","TIGI Bed Head by TIGI 750ml Recovery Shampoo - XXL Salon Professional Deep Moisturising Shampoo for Dry Damaged Hair, Cleansing Wash to Repair and Hydrate, Sulphate Free Hair Care for Men and Women | Beauty essential | Priced at £10.25","Experience Bed Head by TIGI 750ml Recovery Shampoo - XXL Salon Professional Deep Moisturising Shampoo for Dry Damaged Hair, Cleansing Wash to Repair and Hydrate, Sulphate Free Hair Care for Men and Women from TIGI—a trusted beauty favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B004T19P16","tigi, bed, head, 750ml, recovery, shampoo, xxl, salon, professional, deep, moisturising, dry, damaged, hair, cleansing",Beauty,Women,TIGI,images/bed-head-by-tigi-750ml-recovery,1.webp,£10.25,https://m.media-amazon.com/images/I/415qKV4KCBL.jpg
"Duracell Plus Power Type AA Alkaline Batteries, Pack of 4","Duracell Plus Power Type AA Alkaline Batteries, Pack of 4","Shop Duracell Plus Power Type AA Alkaline Batteries, Pack of 4 by Duracell, a standout in electronics & photo on Amazon. Great choice for FBA sellers seeking…","Duracell Duracell Plus Power Type AA Alkaline Batteries, Pack of 4 | Electronics & Photo essential | Priced at £4.29","Experience Duracell Plus Power Type AA Alkaline Batteries, Pack of 4 from Duracell—a trusted electronics & photo favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B004W7D4ZU","duracell, plus, power, type, alkaline, batteries, electronics, photo",Electronics & Photo,Unisex,Duracell,images/duracell-plus-power-type-aa-alkaline,1.webp,£4.29,https://m.media-amazon.com/images/I/61Piek9LB9L.jpg
Wagg Sensitive Meaty Bites Lamb & Rice Dog Treats 125g (Pack of 7) - Oven Baked,Wagg Sensitive Meaty Bites Lamb & Rice Dog Treats 125g…,"Shop Wagg Sensitive Meaty Bites Lamb & Rice Dog Treats 125g (Pack of 7) - Oven Baked by Wagg, a standout in pet supplies on Amazon. Great choice for FBA…",Wagg Wagg Sensitive Meaty Bites Lamb & Rice Dog Treats 125g (Pack of 7) - Oven Baked | Pet Supplies essential | Priced at £8.82,Experience Wagg Sensitive Meaty Bites Lamb & Rice Dog Treats 125g (Pack of 7) - Oven Baked from Wagg—a trusted pet supplies favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B004WJ7EMW,"wagg, sensitive, meaty, bites, lamb, rice, dog, treats, 125g, oven, baked, pet, supplies",Pet Supplies,Unisex,Wagg,images/wagg-sensitive-meaty-bites-lamb-rice,1.webp,£8.82,https://m.media-amazon.com/images/I/61fEFAlpm3L.jpg
Pearl Drops - Pro White 4D,Pearl Drops - Pro White 4D,"Shop Pearl Drops - Pro White 4D by Pearl Drops, a standout in health & personal care on Amazon. Great choice for FBA sellers seeking steady demand.",Pearl Drops Pearl Drops - Pro White 4D | Health & Personal Care essential | Priced at £5.43,Experience Pearl Drops - Pro White 4D from Pearl Drops—a trusted health & personal care favourite. Customers rate it 4.4 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0050HWA92,"pearl, drops, pro, white, health, personal, care",Health & Personal Care,Unisex,Pearl Drops,images/pearl-drops-pro-white-4d,1.webp,£5.43,https://m.media-amazon.com/images/I/81hgAJpjBRL.jpg
HAWAIIAN TROPIC - Protective Dry Oil Spray SPF 10 | with Coconut and Papaya | 200ml,HAWAIIAN TROPIC - Protective Dry Oil Spray SPF 10 | with…,"Shop HAWAIIAN TROPIC - Protective Dry Oil Spray SPF 10 | with Coconut and Papaya | 200ml by Hawaiian Tropic, a standout in beauty on Amazon. Great choice for…",Hawaiian Tropic HAWAIIAN TROPIC - Protective Dry Oil Spray SPF 10 | with Coconut and Papaya | 200ml | Beauty essential | Priced at £12.99,Experience HAWAIIAN TROPIC - Protective Dry Oil Spray SPF 10 | with Coconut and Papaya | 200ml from Hawaiian Tropic—a trusted beauty favourite. Customers rate it 4.2 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0058TDU5K,"hawaiian, tropic, protective, dry, oil, spray, spf, coconut, papaya, 200ml, beauty",Beauty,Unisex,Hawaiian Tropic,images/hawaiian-tropic-protective-dry-oil,1.webp,£12.99,https://m.media-amazon.com/images/I/41rK7S46KqL.jpg
"4711 Care Shower Gel, Unisex Fragrance, Citrus and Herb, 200 ml (Pack of 1)","4711 Care Shower Gel, Unisex Fragrance, Citrus and Herb…","Shop 4711 Care Shower Gel, Unisex Fragrance, Citrus and Herb, 200 ml (Pack of 1) by 4711, a standout in beauty on Amazon. Great choice for FBA sellers seeking…","4711 4711 Care Shower Gel, Unisex Fragrance, Citrus and Herb, 200 ml (Pack of 1) | Beauty essential | Priced at £7.80","Experience 4711 Care Shower Gel, Unisex Fragrance, Citrus and Herb, 200 ml (Pack of 1) from 4711—a trusted beauty favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B005MQNTGE","4711, care, shower, gel, unisex, fragrance, citrus, herb, 200, beauty",Beauty,Unisex,4711,images/4711-care-shower-gel-unisex-fragrance,1.webp,£7.80,https://m.media-amazon.com/images/I/51BhcRyP79L.jpg
"Toni & Guy Men Anti Dandruff 2 in 1 Shampoo, Cleanses Greasy Hair and Soothes Itchy Scalp, 250ml","Toni & Guy Men Anti Dandruff 2 in 1 Shampoo, Cleanses…","Shop Toni & Guy Men Anti Dandruff 2 in 1 Shampoo, Cleanses Greasy Hair and Soothes Itchy Scalp, 250ml by TONI&GUY, a standout in beauty on Amazon. Great choice…","TONI&GUY Toni & Guy Men Anti Dandruff 2 in 1 Shampoo, Cleanses Greasy Hair and Soothes Itchy Scalp, 250ml | Beauty essential | Priced at £5.98","Experience Toni & Guy Men Anti Dandruff 2 in 1 Shampoo, Cleanses Greasy Hair and Soothes Itchy Scalp, 250ml from TONI&GUY—a trusted beauty favourite. Customers rate it 4.5 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B006L69R88","toni, guy, men, anti, dandruff, shampoo, cleanses, greasy, hair, soothes, itchy, scalp, 250ml, beauty",Beauty,Men,TONI&GUY,images/toni-guy-men-anti-dandruff-2,1.webp,£5.98,https://m.media-amazon.com/images/I/61bMRclgeCL.jpg
Dreambaby Mini Multi-Purpose Latches - Flexible Baby Safety Door Lock - Transparent - 5 Pack - Model F714,Dreambaby Mini Multi-Purpose Latches - Flexible Baby Safety…,"Shop Dreambaby Mini Multi-Purpose Latches - Flexible Baby Safety Door Lock - Transparent - 5 Pack - Model F714 by Dreambaby, a standout in baby products on…",Dreambaby Dreambaby Mini Multi-Purpose Latches - Flexible Baby Safety Door Lock - Transparent - 5 Pack - Model F714 | Baby Products essential | Priced at £9.99,Experience Dreambaby Mini Multi-Purpose Latches - Flexible Baby Safety Door Lock - Transparent - 5 Pack - Model F714 from Dreambaby—a trusted baby products favourite. Customers rate it 3.9 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B00859RCQ8,"dreambaby, mini, multi, purpose, latches, flexible, baby, safety, door, lock, transparent, model, f714, products",Baby Products,Unisex,Dreambaby,images/dreambaby-mini-multi-purpose-latches-flexible,1.webp,£9.99,https://m.media-amazon.com/images/I/81+BkitTe2L.jpg
Panasonic R14RZ-2BP Zinc Chloride C Size Battery - 2 Packs,Panasonic R14RZ-2BP Zinc Chloride C Size Battery - 2 Packs,"Shop Panasonic R14RZ-2BP Zinc Chloride C Size Battery - 2 Packs by Panasonic, a standout in electronics & photo on Amazon. Great choice for FBA sellers seeking…",Panasonic Panasonic R14RZ-2BP Zinc Chloride C Size Battery - 2 Packs | Electronics & Photo essential | Priced at £4.29,Experience Panasonic R14RZ-2BP Zinc Chloride C Size Battery - 2 Packs from Panasonic—a trusted electronics & photo favourite. Customers rate it 4.3 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B008D11552,"panasonic, r14rz, 2bp, zinc, chloride, size, battery, packs, electronics, photo",Electronics & Photo,Unisex,Panasonic,images/panasonic-r14rz-2bp-zinc-chloride-c-size,1.webp,£4.29,https://m.media-amazon.com/images/I/61R8gnHDFJL.jpg
"Yankee Candle Tea Light Scented Candle, Glass, White, Small Jar","Yankee Candle Tea Light Scented Candle, Glass, White, Small…","Shop Yankee Candle Tea Light Scented Candle, Glass, White, Small Jar by Yankee Candle, a standout in home & kitchen on Amazon. Great choice for FBA sellers…","Yankee Candle Yankee Candle Tea Light Scented Candle, Glass, White, Small Jar | Home & Kitchen essential | Priced at £15.75","Experience Yankee Candle Tea Light Scented Candle, Glass, White, Small Jar from Yankee Candle—a trusted home & kitchen favourite. Customers rate it 4.2 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B00989UO8W","yankee, candle, tea, light, scented, glass, white, small, jar, home, kitchen",Home & Kitchen,Unisex,Yankee Candle,images/yankee-candle-tea-light-scented-candle,1.webp,£15.75,https://m.media-amazon.com/images/I/81Jrb9uCUfL.jpg
"Bed Head by TIGI 750ml Recovery Shampoo and Conditioner Set - Deep Moisture, Salon-Pro, Shampoo and Conditioner for Dry, Heat Damaged Hair to Control Frizz, Unisex Colour Protection Hair Treatment",Bed Head by TIGI 750ml Recovery Shampoo and Conditioner Set…,"Shop Bed Head by TIGI 750ml Recovery Shampoo and Conditioner Set - Deep Moisture, Salon-Pro, Shampoo and Conditioner for Dry, Heat Damaged Hair to Control…","TIGI Bed Head by TIGI 750ml Recovery Shampoo and Conditioner Set - Deep Moisture, Salon-Pro, Shampoo and Conditioner for Dry, Heat Damaged Hair to Control Frizz, Unisex Colour Protection Hair Treatment | Beauty essential | Priced at £14.99","Experience Bed Head by TIGI 750ml Recovery Shampoo and Conditioner Set - Deep Moisture, Salon-Pro, Shampoo and Conditioner for Dry, Heat Damaged Hair to Control Frizz, Unisex Colour Protection Hair Treatment from TIGI—a trusted beauty favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B00AYXV5W0","tigi, bed, head, 750ml, recovery, shampoo, conditioner, deep, moisture, salon, pro, dry, heat, damaged, hair",Beauty,Unisex,TIGI,images/bed-head-by-tigi-750ml-recovery,1.webp,£14.99,https://m.media-amazon.com/images/I/61hoSVb7iSL.jpg
"Eucryl Eucryl Freshmint Toothpowder, Pack of 3","Eucryl Eucryl Freshmint Toothpowder, Pack of 3","Shop Eucryl Eucryl Freshmint Toothpowder, Pack of 3 by Eucryl, a standout in health & personal care on Amazon. Great choice for FBA sellers seeking steady…","Eucryl Eucryl Eucryl Freshmint Toothpowder, Pack of 3 | Health & Personal Care essential | Priced at £6.80","Experience Eucryl Eucryl Freshmint Toothpowder, Pack of 3 from Eucryl—a trusted health & personal care favourite. Customers rate it 4.5 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B00BM62VVM","eucryl, freshmint, toothpowder, health, personal, care",Health & Personal Care,Unisex,Eucryl,images/eucryl-eucryl-freshmint-toothpowder-pack-of,1.webp,£6.80,https://m.media-amazon.com/images/I/51qwxjp3fhL.jpg
Femfresh 15 feminine wipes - Pack of 4,Femfresh 15 feminine wipes - Pack of 4,"Shop Femfresh 15 feminine wipes - Pack of 4 by Femfresh, a standout in beauty on Amazon. Great choice for FBA sellers seeking steady demand.",Femfresh Femfresh 15 feminine wipes - Pack of 4 | Beauty essential | Priced at £9.98,Experience Femfresh 15 feminine wipes - Pack of 4 from Femfresh—a trusted beauty favourite. Customers rate it 4.5 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B00C4S1HBW,"femfresh, feminine, wipes, beauty",Beauty,Unisex,Femfresh,images/femfresh-15-feminine-wipes-pack,1.webp,£9.98,https://m.media-amazon.com/images/I/61jJezZxUgL.jpg
"Ardell Demi Wispies False Eyelashes, Duo Lash Glue Included, Medium Length Lashes with Clear Band, Vegan Friendly, 1 Pair (Pack of 1)","Ardell Demi Wispies False Eyelashes, Duo Lash Glue…","Shop Ardell Demi Wispies False Eyelashes, Duo Lash Glue Included, Medium Length Lashes with Clear Band, Vegan Friendly, 1 Pair (Pack of 1) by Ardell, a…","Ardell Ardell Demi Wispies False Eyelashes, Duo Lash Glue Included, Medium Length Lashes with Clear Band, Vegan Friendly, 1 Pair (Pack of 1) | Beauty essential | Priced at £5.99","Experience Ardell Demi Wispies False Eyelashes, Duo Lash Glue Included, Medium Length Lashes with Clear Band, Vegan Friendly, 1 Pair (Pack of 1) from Ardell—a trusted beauty favourite. Customers rate it 4.3 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B00CQ7F0T6","ardell, demi, wispies, false, eyelashes, duo, lash, glue, included, medium, length, lashes, clear, band, vegan",Beauty,Unisex,Ardell,images/ardell-demi-wispies-false-eyelashes-duo,1.webp,£5.99,https://m.media-amazon.com/images/I/71zORA3fxdL.jpg
Palm Coco Btr Ltn Size 7z Palmer'S Cocoa Butter Massage Lotion For Stretch Marks,Palm Coco Btr Ltn Size 7z Palmer'S Cocoa Butter Massage…,"Shop Palm Coco Btr Ltn Size 7z Palmer'S Cocoa Butter Massage Lotion For Stretch Marks by Palmer's, a standout in beauty on Amazon. Great choice for FBA sellers…",Palmer's Palm Coco Btr Ltn Size 7z Palmer'S Cocoa Butter Massage Lotion For Stretch Marks | Beauty essential | Priced at £7.19,Experience Palm Coco Btr Ltn Size 7z Palmer'S Cocoa Butter Massage Lotion For Stretch Marks from Palmer's—a trusted beauty favourite. Customers rate it 4.5 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B00D1APIRQ,"palmer's, palm, coco, btr, ltn, size, cocoa, butter, massage, lotion, stretch, marks, beauty",Beauty,Unisex,Palmer's,images/palm-coco-btr-ltn-size-7z,1.webp,£7.19,https://m.media-amazon.com/images/I/51N-eVkVL2L.jpg
